Index,Value,Probs
0,0.012713006276434602,1.2813211274491823E-19
1,0.17396833561957015,6.107102647891608E-14
2,0.8038330078125,1.2184610508713308E-10
3,2.343392775491541,2.5615045064462366E-8
4,5.268817303330046,1.5552257004034376E-6
5,10.0,4.258830049594855E-5
6,16.813618503425786,6.638929650271547E-4
7,25.770461819844527,0.0067148303733784226
8,36.6668701171875,0.04720567761560248
9,49.02013317329676,0.2329674777180335
10,62.09769347949173,0.7124039520648099
