Index,Value,Probs
0,9.37422178084179,0.019529224132937673
1,15.186479351786472,0.019498733547203388
2,21.737928784570315,0.019456126685813563
3,28.774583602473157,0.019401483207920366
4,36.06192985938475,0.019334905106065184
5,10.867490599528487,0.019316545668328126
6,17.13077693258849,0.019286387133212696
7,24.067625659212972,0.019244244271918346
8,31.412441329262442,0.01919019587608781
9,38.92458426704962,0.019124342827536476
10,12.542171878835745,0.019088995499665164
11,19.25408017580236,0.01905919223406168
12,26.56195745683572,0.019017545818423822
13,34.19100873342357,0.01896413411622363
14,41.896866500144505,0.018899056820882113
15,14.404653922242435,0.018847155811221414
16,21.555991987025486,0.018817730125070358
17,29.214161146214312,0.018776611330499984
18,37.09784655129673,0.01872387630452508
19,44.96156070309222,0.018659623477544428
20,16.457779500411014,0.01859163999717887
21,24.032222079990206,0.018562613242740694
22,32.01350188744928,0.018522051906408172
23,40.11670813000449,0.01847003182295433
24,48.09802286039146,0.01840665008833133
25,18.700322655992178,0.018323090073621266
26,26.67428053738465,0.01829448260078959
27,34.945186953000004,0.01825450715918035
28,43.22767195105553,0.018203238488159038
29,51.28252497985155,0.01814077228115977
30,21.1266161162537,0.018042173996604034
31,29.46934955796459,0.018014005112406094
32,37.99047883362026,0.01797464254472744
33,46.407487562938925,0.01792415988708484
34,54.48881993972087,0.01786265136581139
35,23.72636598535768,0.0177495829019446
36,32.400363349406945,0.017721870834351155
37,41.12703002770804,0.017683146611961038
38,49.63014921172033,0.01763348263482023
39,57.68893233065444,0.01757297160118733
40,26.484684493640493,0.017446028282646128
41,35.446318820567534,0.017418790148788183
42,44.329453295476696,0.01738072819078198
43,52.86770133022678,0.0173319135704828
44,60.85416908372312,0.017272437400817083
45,29.38236394399402,0.017132239120020498
46,38.58283067823156,0.01710549089888517
47,47.57013069946129,0.017068113533941474
48,56.09126817519541,0.017020176907107592
49,63.956330393137,0.016961770492527287
50,32.396405615404284,0.01680895898461219
51,41.782933742084445,0.016782715494264817
52,50.82025255019531,0.016746043428816162
53,59.272286287765034,0.016699011351533878
54,66.96908641704101,0.01664170704821188
