Index,Value
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,13.034206990106911
11,11.3613673093098
12,9.741646649623515
13,8.077289637969411
14,6.412909383653387
15,4.648004935132999
16,2.8880662576999994
17,1.71123751
18,0.994952
19,0.0
20,17.595931613795887
21,15.633010796818988
22,13.631804225274312
23,11.670004705299506
24,9.691632917986489
25,7.720010678247499
26,5.597061137899998
27,3.42247502
28,1.989904
29,0.0
30,21.333501133953433
31,19.04049020334948
32,16.715953508535467
33,14.482824239219875
34,12.283363914245632
35,10.029584538953
36,7.807177332999997
37,5.1337125299999995
38,2.984856
39,0.0
40,24.14168638789008
41,21.766599379581603
42,19.36453816122253
43,16.88295800192462
44,14.40014185915646
45,11.955655613038997
46,9.518414842999999
47,6.84495004
48,3.979808
49,0.0
50,28.87486339093469
51,24.008003803319333
52,21.49217305042195
53,18.93625772675053
54,16.29104785295467
55,13.851718345762498
56,11.217215453
57,8.55618755
58,4.97476
59,0.0
60,28.467549658589782
61,25.95518038353473
62,23.414208986470815
63,20.810821147432144
64,18.08364654351414
65,15.286467281985999
66,12.391272622399999
67,9.551139549999998
68,5.969712
69,0.0
70,30.350270230991704
71,27.786857559170063
72,25.10899122072954
73,22.396881298795975
74,19.571997894580797
75,16.6758180808595
76,13.565329791799996
77,10.54609155
78,6.964663999999999
79,0.0
80,32.122668925763165
81,29.45151180876197
82,26.630305649291323
83,23.839868158737637
84,20.914994370707927
85,17.955613050802498
86,14.739386961199997
87,11.541043550000001
88,7.959616
89,0.0
90,33.65678317927559
91,30.924754157663063
92,28.102943064905258
93,25.16248920135481
94,22.185593538388964
95,19.125852191814996
96,15.913444130599997
97,12.53599555
98,8.954568
99,0.0
100,35.06683059914286
101,32.28605432879426
102,29.434606244723454
103,26.464280241090098
104,23.447135616396437
105,20.291551364765002
106,17.0875013
107,13.53094755
108,9.94952
109,0.0
110,33.55706319957405
111,30.67797089880377
112,27.66602989289133
113,24.578134030950437
114,21.3422470557645
115,18.07996592
116,14.525899549999998
117,10.944472
118,0.0
119,34.796158405374996
120,31.874980573134337
121,28.82078133169833
122,25.693393172254567
123,22.392942746763996
124,19.07243054
125,15.52085155
126,11.939424
127,0.0
128,35.97491938191702
129,33.02214110290497
130,29.932004895234808
131,26.773218950072536
132,23.443638437763497
133,20.06489516
134,16.51580355
135,12.934376
136,0.0
137,37.14180013000228
138,34.12388964551744
139,31.021808866487234
140,27.817611364404346
141,24.494334128762997
142,21.057359780000002
143,17.510755550000003
144,13.929327999999998
145,0.0
146,41.1636109950128
147,38.25565881622552
148,35.222793007459856
149,32.10786403981586
150,28.859847255324595
151,25.545029819762497
152,22.0498244
153,18.505707549999997
154,14.92428
155,0.0
156,39.321789897802354
157,36.27235356107087
158,33.13766305290959
159,29.865227146837963
160,26.5327684177625
161,23.04228902
162,19.500659549999998
163,15.919232
164,0.0
165,40.37482706535245
166,37.310302915616546
167,34.16136809728748
168,30.870607038351338
169,27.5205070157625
170,24.03475364
171,20.495611549999996
172,16.914184
173,0.0
174,41.40718587374598
175,38.33279300246199
176,35.17176233014231
177,31.8759869298647
178,28.508245613762504
179,25.02721826
180,21.490563549999997
181,17.909136
182,0.0
183,42.41986956688306
184,39.34780252333155
185,36.16884575147411
186,32.881366821378066
187,29.495984211762494
188,26.019682879999998
189,22.48551555
190,18.904087999999998
191,0.0
192,43.43200729217856
193,40.36101046963708
194,37.16475917516377
195,33.88674671289144
196,30.4837228097625
197,27.0121475
198,23.480467549999997
199,19.89904
200,0.0
201,44.37225867149167
202,41.34679663380198
203,38.14707899170093
204,34.86775072954143
205,31.471461407762497
206,28.004612119999997
207,24.475419549999998
208,20.893992000000004
209,0.0
210,45.309380443907465
211,42.33012123056759
212,39.12939880823808
213,35.84875474619144
214,32.4592000057625
215,28.997076739999997
216,25.470371549999996
217,21.888944
218,0.0
219,46.24206563603925
220,43.30794806073592
221,40.11171862477522
222,36.82975876284143
223,33.4469386037625
224,29.98954136
225,26.465323549999997
226,22.883896
227,0.0
228,47.19110072684586
229,44.280277124306984
230,41.09403844131238
231,37.810762779491434
232,34.4346772017625
233,30.982005979999997
234,27.46027555
235,23.878848
236,0.0
237,50.861181220170536
238,48.13818772342452
239,45.25191028880539
240,42.076358257849535
241,38.79176679614144
242,35.422415799762504
243,31.974470599999997
244,28.45522755
245,24.873800000000003
246,0.0
247,49.06013359609522
248,46.171933369837944
249,43.048831804789536
250,39.772770812791435
251,36.4101543977625
252,32.966935219999996
253,29.450179549999994
254,25.868752
255,0.0
256,49.96965130309191
257,47.09195645087051
258,44.02130535172953
259,40.75377482944144
260,37.3978929957625
261,33.959399839999996
262,30.44513155
263,26.863704
264,0.0
265,50.876761589755525
266,48.01197926726997
267,44.993778898669525
268,41.73477884609144
269,38.3856315937625
270,34.951864459999996
271,31.44008355
272,27.858655999999996
273,0.0
274,51.77471059364928
275,48.94352542215501
276,45.96625244560953
277,42.715782862741435
278,39.3733701917625
279,35.94432908
280,32.43503555
281,28.853607999999998
282,0.0
283,52.67503252991535
284,49.87979370937973
285,46.93872599254953
286,43.69678687939144
287,40.361108789762504
288,36.9367937
289,33.42998755
290,29.84856
291,0.0
292,53.56353272924368
293,50.80112134022364
294,47.86703365764661
295,44.67779089604144
296,41.3488473877625
297,37.929258319999995
298,34.42493955
299,30.843511999999997
300,0.0
301,54.448975215649384
302,51.71379908197193
303,48.79534132274369
304,45.658794912691434
305,42.3365859857625
306,38.92172294000001
307,35.41989155
308,31.838464
309,0.0
310,55.322753699499486
311,52.626476823720225
312,49.72364898784077
313,46.63979892934143
314,43.324324583762504
315,39.91418756
316,36.41484355
317,32.833416
318,0.0
319,56.19361069264337
320,53.533232345695374
321,50.6541688467
322,47.620802945991436
323,44.3120631817625
324,40.90665218
325,37.40979555
326,33.828368
327,0.0
328,59.544925497481735
329,57.06806636401116
330,54.44034540612861
331,51.59183757159017
332,48.60180696264144
333,45.299801779762504
334,41.8991168
335,38.40474755
336,34.823319999999995
337,0.0
338,57.9360184840833
339,55.33038760394176
340,52.520097323707326
341,49.540965083625196
342,46.2875403777625
343,42.891581419999994
344,39.399699549999994
345,35.818272
346,0.0
347,58.8015056420891
348,56.22294667892365
349,53.44286689129868
350,50.480123204608944
351,47.275278975762504
352,43.884046039999994
353,40.394651550000006
354,36.813224000000005
355,0.0
356,59.6620904181806
357,57.10783878691261
358,54.36563645889003
359,51.419281325592706
360,48.263017573762504
361,44.876510659999994
362,41.389603550000004
363,37.808175999999996
364,0.0
365,60.522181183072874
366,57.98400062167968
367,55.28342422684409
368,52.35843915335421
369,49.250756171762504
370,45.868975279999994
371,42.384555549999995
372,38.803128
373,0.0
374,61.3710843399782
375,58.862410237455
376,56.19844238892301
377,53.29524620200448
