Index,Value
0,99.49520000000001
1,99.49520000000001
2,99.49520000000001
3,99.49520000000001
4,99.49520000000001
5,99.49520000000001
6,99.49520000000001
7,99.49520000000001
8,99.49520000000001
9,0.0
10,94.26852563315988
11,94.7461281977431
12,95.23109278615772
13,95.7160573745723
14,96.21531697168618
15,96.71457656880001
16,97.24926952940001
17,97.78396249000001
18,98.50024800000001
19,0.0
20,92.35117667667727
21,92.90002505380755
22,93.51265455809019
23,94.13936135204457
24,94.766068145999
25,95.4193965629995
26,96.07272498
27,96.78901049000001
28,97.505296
29,0.0
30,90.96223971613458
31,91.62683552903711
32,92.30225186438194
33,92.97766819972675
34,93.66957783486338
35,94.36148747
36,95.07777297999999
37,95.79405849
38,96.510344
39,0.0
40,89.8437523610531
41,90.54056192012371
42,91.23737147919431
43,91.94381071959715
44,92.65024996000002
45,93.36653547
46,94.08282098000001
47,94.79910649
48,95.515392
49,0.0
50,88.10014285853055
51,89.51415380904005
52,90.22658312952004
53,90.93901244999999
54,91.65529796
55,92.37158347
56,93.08786898000001
57,93.80415449000002
58,94.52044000000001
59,0.0
60,87.79771583942191
61,88.51274538971097
62,89.22777494000002
63,89.94406045000001
64,90.66034596
65,91.37663147
66,92.09291698000001
67,92.80920249
68,93.52548800000001
69,0.0
70,86.80036031268038
71,87.51653743
72,88.23282293999999
73,88.94910845000001
74,89.66539396000002
75,90.38167947000001
76,91.09796498
77,91.81425049
78,92.530536
79,0.0
80,85.80529992000001
81,86.52158543000002
82,87.23787094000001
83,87.95415645
84,88.67044196
85,89.38672747000003
86,90.10301298000002
87,90.81929849000001
88,91.535584
89,0.0
90,84.81034792
91,85.52663343
92,86.24291894000001
93,86.95920444999999
94,87.67548996
95,88.39177547000001
96,89.10806097999999
97,89.82434649000001
98,90.54063200000002
99,0.0
100,83.81539592
101,84.53168142999999
102,85.24796694
103,85.96425245000002
104,86.68053796
105,87.39682347
106,88.11310898
107,88.82939449
108,89.54568
109,0.0
110,83.53672943000001
111,84.25301493999999
112,84.96930045
113,85.68558596
114,86.40187147
115,87.11815698000001
116,87.83444248999999
117,88.55072799999999
118,0.0
119,82.54177743000001
120,83.25806294
121,83.97434845000001
122,84.69063396
123,85.40691947
124,86.12320498
125,86.83949049000002
126,87.555776
127,0.0
128,81.54682543
129,82.26311094
130,82.97939645000001
131,83.69568196
132,84.41196747000002
133,85.12825297999998
134,85.84453848999999
135,86.560824
136,0.0
137,80.55187343000001
138,81.26815893999999
139,81.98444445
140,82.70072996000002
141,83.41701547000001
142,84.13330098
143,84.84958649
144,85.565872
145,0.0
146,78.84063592000003
147,79.55692143000002
148,80.27320694000001
149,80.98949245
150,81.70577796000002
151,82.42206347000001
152,83.13834898
153,83.85463449000001
154,84.57092
155,0.0
156,78.56196943
157,79.27825494000001
158,79.99454045000002
159,80.71082596000001
160,81.42711147
161,82.14339698000002
162,82.85968249
163,83.57596800000002
164,0.0
165,77.56701743
166,78.28330294
167,78.99958845
168,79.71587396
169,80.43215947
170,81.14844498000001
171,81.86473049
172,82.58101599999999
173,0.0
174,76.57206543000001
175,77.28835094000002
176,78.00463644999999
177,78.72092196
178,79.43720747
179,80.15349298
180,80.86977849000002
181,81.586064
182,0.0
183,75.57711343
184,76.29339894
185,77.00968445
186,77.72596996
187,78.44225547
188,79.15854097999998
189,79.87482649
190,80.591112
191,0.0
192,74.58216143000001
193,75.29844693999999
194,76.01473245000001
195,76.73101796
196,77.44730347000001
197,78.16358898000001
198,78.87987449
199,79.59616
200,0.0
201,73.58720942999999
202,74.30349494000001
203,75.01978045
204,75.73606595999999
205,76.45235147000001
206,77.16863698
207,77.88492249000002
208,78.601208
209,0.0
210,72.59225743
211,73.30854294000001
212,74.02482845
213,74.74111396
214,75.45739947000001
215,76.17368497999999
216,76.88997049000001
217,77.606256
218,0.0
219,71.59730542999999
220,72.31359094
221,73.02987645
222,73.74616196
223,74.46244747
224,75.17873297999999
225,75.89501849
226,76.611304
227,0.0
228,70.60235343000001
229,71.31863894
230,72.03492444999999
231,72.75120996000001
232,73.46749547
233,74.18378098
234,74.90006648999999
235,75.61635199999999
236,0.0
237,68.89111592019434
238,69.60740143000001
239,70.32368694
240,71.03997245000001
