Index,Value,Probs
0,0.0,0.005048
1,5.2122512799999985,0.014201
2,7.094273479999998,0.03344
3,9.534085804999997,0.065909
4,12.50133718,0.10874
5,15.942218749999999,0.150177
6,19.779463879999994,0.17362
7,23.912348155,0.168025
8,28.21668938,0.136123
9,32.544847579999995,0.092313
10,36.72572499999999,0.052404
