1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-4.0,-3.919191919191919,-3.8383838383838382,-3.757575757575758,-3.676767676767677,-3.595959595959596,-3.515151515151515,-3.4343434343434343,-3.3535353535353534,-3.2727272727272725,-3.191919191919192,-3.111111111111111,-3.0303030303030303,-2.9494949494949494,-2.8686868686868685,-2.787878787878788,-2.7070707070707067,-2.6262626262626263,-2.5454545454545454,-2.4646464646464645,-2.3838383838383836,-2.3030303030303028,-2.2222222222222223,-2.141414141414141,-2.0606060606060606,-1.9797979797979797,-1.8989898989898988,-1.818181818181818,-1.737373737373737,-1.6565656565656566,-1.5757575757575757,-1.4949494949494948,-1.414141414141414,-1.333333333333333,-1.2525252525252522,-1.1717171717171713,-1.0909090909090908,-1.01010101010101,-0.9292929292929291,-0.8484848484848482,-0.7676767676767673,-0.6868686868686864,-0.606060606060606,-0.5252525252525251,-0.4444444444444442,-0.3636363636363633,-0.28282828282828243,-0.20202020202020154,-0.1212121212121211,-0.04040404040404022,0.040404040404040664,0.12121212121212199,0.20202020202020243,0.2828282828282829,0.3636363636363642,0.44444444444444464,0.525252525252526,0.6060606060606064,0.6868686868686869,0.7676767676767682,0.8484848484848486,0.92929292929293,1.0101010101010104,1.0909090909090917,1.1717171717171722,1.2525252525252526,1.333333333333334,1.4141414141414144,1.4949494949494957,1.5757575757575761,1.6565656565656575,1.737373737373738,1.8181818181818183,1.8989898989898997,1.9797979797979801,2.0606060606060614,2.141414141414142,2.2222222222222223,2.3030303030303036,2.383838383838384,2.4646464646464654,2.545454545454546,2.626262626262627,2.7070707070707076,2.787878787878788,2.8686868686868694,2.94949494949495,3.030303030303031,3.1111111111111116,3.191919191919193,3.2727272727272734,3.353535353535354,3.434343434343435,3.5151515151515156,3.595959595959597,3.6767676767676774,3.757575757575758,3.838383838383839,3.9191919191919196,4.0
1.0815138086906846e-05,1.4893340663122634e-05,2.03758745729529e-05,2.7695197991409056e-05,3.7398722756924815e-05,5.017335553356722e-05,6.687343079403413e-05,8.855195260897548e-05,0.00011649485905036386,0.000152257767992902,0.00019770435604467529,0.00025504516690091434,0.00032687525001492,0.0004162086091473815,0.000526507013317598,0.0006617003165867977,0.0008261950807470949,0.0010248680344058854,0.0012630407748155017,0.0015464321680424414,0.0018810851698144112,0.0022732653091873233,0.002729328875878618,0.0032555599415132353,0.0038579767187604135,0.004542109392404012,0.0053127533907732175,0.006173704027813794,0.007127480434825087,0.00817504859555641,0.00931555496324845,0.010546083430785011,0.0118614492058137,0.013254043286013692,0.014713740635897992,0.016227883772883367,0.017781351260808004,0.0193567176214792,0.02093450750457123,0.02249354275553678,0.024011376493958788,0.025464803706240977,0.026830433439087465,0.028085303735473088,0.029207517253596472,0.03017687329105571,0.030975470889668066,0.03158825794187432,0.032003502798691255,0.03221316774671568,0.03221316774671568,0.032003502798691255,0.031588257941874316,0.030975470889668063,0.030176873291055697,0.029207517253596466,0.028085303735473074,0.026830433439087458,0.025464803706240963,0.02401137649395877,0.022493542755536777,0.020934507504571213,0.019356717621479193,0.017781351260807987,0.01622788377288335,0.014713740635897983,0.013254043286013676,0.011861449205813692,0.010546083430784997,0.009315554963248445,0.008175048595556397,0.0071274804348250755,0.006173704027813788,0.005312753390773207,0.0045421093924040085,0.003857976718760406,0.003255559941513228,0.002729328875878618,0.0022732653091873194,0.0018810851698144086,0.001546432168042438,0.0012630407748155,0.0010248680344058833,0.000826195080747093,0.0006617003165867977,0.0005265070133175965,0.0004162086091473812,0.00032687525001491916,0.00025504516690091385,0.00019770435604467458,0.0001522577679929016,0.00011649485905036364,8.855195260897515e-05,6.687343079403403e-05,5.0173355533567046e-05,3.739872275692475e-05,2.7695197991409056e-05,2.0375874572952826e-05,1.4893340663122605e-05,1.0815138086906846e-05
