1,2,3,4,5,6,7,8,9,10,11
0.4,0.44,0.48000000000000004,0.52,0.56,0.6000000000000001,0.64,0.68,0.72,0.76,0.8
0.06123004359221114,0.065749612215443,0.06813299957535113,0.06813299957535113,0.065749612215443,0.061230043592211125,0.055026466788061626,0.04772153160251038,0.03993859713113563,0.03225573367231104,0.025139505437183095
