1,2,3,4,5,6,7,8,9,10,11
0.4,0.44,0.48000000000000004,0.52,0.56,0.6000000000000001,0.64,0.68,0.72,0.76,0.8
0.18329963798527246,0.13295895649288064,0.08360490109530942,0.07823362434717623,0.0804120495211141,0.07465246446467294,0.0893299870895764,0.12580974264604283,0.10551893095831195,0.04122910911214138,0.011382648742094556
